project,task_id,tier,install_t,end_t,duration_h,end_reason,n_modules,skip_count_at_install,owner_dispatched_during,reserved_mod_h,idle_reserved_mod_h,next_demand_gap_h,n_blocked_topskips_during,modules
reify,4164,high,2026-06-14T07:03:06.641696+00:00,2026-06-14T09:09:14.917684+00:00,2.1023,evicted,3,1,0,6.307,0.000,0.975,1,crates/reify-compiler/src;crates/reify-eval/src/geometry_ops.rs;examples
reify,4395,critical,2026-06-14T09:09:14.916541+00:00,2026-06-14T10:07:46.224422+00:00,0.9754,used,3,1,0,2.926,0.975,1.644,0,crates/reify-compiler/src;tree-sitter-reify/grammar.js;tree-sitter-reify/test
reify,4396,critical,2026-06-14T11:46:26.018291+00:00,2026-06-14T12:35:08.445926+00:00,0.8118,used,2,1,0,1.624,0.068,1.337,0,crates/reify-compiler/src;crates/reify-core/src/diagnostics.rs
reify,4260,high,2026-06-14T12:35:09.270831+00:00,2026-06-14T13:55:42.331248+00:00,1.3425,used,2,1,0,2.685,1.343,4.347,0,crates/reify-eval/tests;examples/stdlib/ports_breadth.ri
reify,4397,critical,2026-06-14T14:31:01.821199+00:00,2026-06-14T18:35:59.735329+00:00,4.0828,used,2,1,0,8.166,0.000,0.287,0,crates/reify-compiler/src;crates/reify-compiler/stdlib
reify,4322,high,2026-06-14T13:55:43.007654+00:00,2026-06-14T18:36:02.236162+00:00,4.6720,evicted,2,1,1,9.344,0.000,2.013,1,crates/reify-eval/src;crates/reify-eval/tests
reify,4358,critical,2026-06-14T18:36:02.230104+00:00,2026-06-14T20:36:47.346319+00:00,2.0125,used,6,1,0,12.075,0.005,2.640,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_constraints.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/engine_fixpoint.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/unified_dag_geometry_executors.rs
reify,4476,critical,2026-06-14T20:36:48.738656+00:00,2026-06-14T23:15:12.466938+00:00,2.6399,used,8,57,0,21.119,18.487,6.764,0,crates/reify-cli/tests/cli_gdt_zones_eval.rs;crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_traits_inference.rs;crates/reify-compiler/src/units.rs;crates/reify-compiler/tests/geometry_traits_inference_tests.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/zone_constructors_e2e.rs;examples/tolerancing/gdt_zones.ri
reify,4556,critical,2026-06-14T23:15:14.765833+00:00,2026-06-15T08:37:57.550681+00:00,9.3786,silent_owner_dispatch_then_release,9,480,1,84.407,40.578,0.000,561,crates;crates/reify-audit/ptodo-baseline.txt;crates/reify-audit/src/lib.rs;crates/reify-audit/src/ptodo.rs;crates/reify-audit/tests/ptodo_baseline.rs;crates/reify-compiler/stdlib;docs/prds/reify-audit-ptodo-detector.md;examples;gui/src-tauri/src/tests
reify,4497,critical,2026-06-15T08:38:03.449079+00:00,2026-06-15T08:57:36.705601+00:00,0.3259,used,12,362,0,3.911,2.933,0.217,0,crates/reify-compiler/src;crates/reify-compiler/src/ambient_defaults.rs;crates/reify-compiler/src/compile_builder;crates/reify-compiler/src/conformance;crates/reify-compiler/src/diagnostics.rs;crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/lib.rs;crates/reify-compiler/tests;crates/reify-compiler/tests/ambient_default_injection_tests.rs;crates/reify-compiler/tests/default_decl_not_wired_tests.rs;crates/reify-compiler/tests/diagnostic_coverage_checkpoint.rs;crates/reify-core/src/diagnostics.rs
reify,4596,critical,2026-06-15T08:57:38.479922+00:00,2026-06-15T12:47:41.973312+00:00,3.8343,era_death,8,1,0,30.674,14.478,1.846,0,crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/scope.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/tests/auto_type_param_member_access_tests.rs;crates/reify-core/src/diagnostics.rs;examples/auto/bearing_constraint_select.ri;examples/auto/bounded_fallback_unsound.ri
reify,4358,critical,2026-06-15T09:54:25.575934+00:00,2026-06-15T12:47:41.973312+00:00,2.8879,era_death,6,1,0,17.327,11.318,0.104,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_constraints.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/engine_fixpoint.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/unified_dag_geometry_executors.rs
reify,4490,critical,2026-06-15T12:53:54.671455+00:00,2026-06-15T12:57:58.347003+00:00,0.0677,era_death,3,1,0,0.203,0.136,0.072,0,crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/type_compat.rs;crates/reify-compiler/tests
reify,4490,critical,2026-06-15T13:02:20.045647+00:00,2026-06-15T15:53:52.957445+00:00,2.8591,gc_deps_unsatisfied,3,1,0,8.577,5.718,0.000,0,crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/type_compat.rs;crates/reify-compiler/tests
reify,4596,critical,2026-06-15T15:53:52.974771+00:00,2026-06-15T21:21:01.462988+00:00,5.4524,silent_owner_dispatch_then_release,8,1,1,43.619,13.950,0.001,1280,crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/scope.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/tests/auto_type_param_member_access_tests.rs;crates/reify-core/src/diagnostics.rs;examples/auto/bearing_constraint_select.ri;examples/auto/bounded_fallback_unsound.ri
reify,4481,critical,2026-06-15T18:43:54.491889+00:00,2026-06-15T21:21:03.556403+00:00,2.6192,used,2,1,0,5.238,3.111,6.354,0,crates/reify-cli/tests;docs/prds/v0_3/engine-integration-norm.md
reify,4490,critical,2026-06-15T15:53:56.501475+00:00,2026-06-15T21:21:03.690121+00:00,5.4520,used,1,1,0,5.452,5.452,1.440,0,crates/reify-compiler/src/type_compat.rs
reify,4497,critical,2026-06-15T21:21:03.793373+00:00,2026-06-15T22:32:50.208817+00:00,1.1962,used,7,1,0,8.374,7.177,5.158,0,crates/reify-compiler/src/ambient_defaults.rs;crates/reify-compiler/src/compile_builder;crates/reify-compiler/src/conformance;crates/reify-compiler/src/diagnostics.rs;crates/reify-compiler/src/entity.rs;crates/reify-compiler/tests;crates/reify-core/src/diagnostics.rs
reify,4596,critical,2026-06-15T22:32:50.777977+00:00,2026-06-16T03:42:18.852736+00:00,5.1578,used,10,2,0,51.578,36.105,5.909,0,crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/scope.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/tests/auto_type_param_member_access_tests.rs;crates/reify-core/src/diagnostics.rs;docs/notes/verify-scope-throughput.md;examples/auto/bearing_constraint_select.ri;examples/auto/bounded_fallback_unsound.ri;tests/prd-gate/corpus-probe-set.json
reify,3979,high,2026-06-16T03:42:19.049462+00:00,2026-06-16T06:14:59.681066+00:00,2.5446,era_death,5,1,0,12.723,7.645,0.114,0,crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/stdlib_loader.rs;crates/reify-compiler/stdlib/option_recovery.ri;crates/reify-compiler/tests/option_recovery_resolution_tests.rs;crates/reify-core/src/diagnostics.rs
reify,4358,critical,2026-06-16T06:13:37.583504+00:00,2026-06-16T06:14:59.681066+00:00,0.0228,era_death,6,1,0,0.137,0.120,8.365,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_constraints.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/engine_fixpoint.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/unified_dag_geometry_executors.rs
reify,3979,high,2026-06-16T06:21:51.257692+00:00,2026-06-16T11:03:05.610665+00:00,4.6873,silent_owner_dispatch_then_release,5,1,1,23.437,9.888,1.049,0,crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/stdlib_loader.rs;crates/reify-compiler/stdlib/option_recovery.ri;crates/reify-compiler/tests/option_recovery_resolution_tests.rs;crates/reify-core/src/diagnostics.rs
reify,4437,critical,2026-06-16T09:36:52.524909+00:00,2026-06-16T11:41:21.995084+00:00,2.0749,era_death,4,1,0,8.299,6.225,2.926,0,crates/reify-cli/src/main.rs;crates/reify-eval/tests/auto_type_param_completion_e2e.rs;examples/auto/bearing_unsat.ri;gui/src-tauri/src/main.rs
reify,4185,high,2026-06-16T12:06:03.797386+00:00,2026-06-16T12:15:59.670597+00:00,0.1655,evicted,17,1,0,2.814,2.152,2.349,1,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/primitive_attribute_seed.rs;crates/reify-eval/tests/boundary4_geometry.rs;crates/reify-eval/tests/chamfer_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/handle.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/tests/per_edge_chamfer.rs;crates/reify-test-support/src/mocks.rs
reify,4415,critical,2026-06-16T12:15:59.658246+00:00,2026-06-16T15:21:41.713425+00:00,3.0950,silent_owner_dispatch_then_release,4,1,1,12.380,4.698,0.000,183,crates/reify-eval/src/compute_targets;crates/reify-eval/tests;crates/reify-solver-elastic/src;crates/reify-solver-elastic/src/form_find_free.rs
reify,4360,critical,2026-06-16T15:21:41.939386+00:00,2026-06-16T15:35:56.069526+00:00,0.2373,used,2,1,0,0.475,0.004,3.337,0,crates/reify-eval/tests/dfm_fits_build_volume_e2e.rs;crates/reify-eval/tests/fillet_curated_edges_e2e.rs
reify,4415,critical,2026-06-16T15:35:56.152753+00:00,2026-06-16T18:56:07.483254+00:00,3.3365,used,4,555,0,13.346,10.009,0.052,0,crates/reify-eval/src/compute_targets;crates/reify-eval/tests;crates/reify-solver-elastic/src;crates/reify-solver-elastic/src/form_find_free.rs
reify,4423,high,2026-06-16T18:59:15.470443+00:00,2026-06-16T20:17:39.480772+00:00,1.3067,silent_owner_dispatch_then_release,3,1,1,3.920,1.424,0.990,0,crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/kernel_registry.rs;crates/reify-eval/src/realize_solid_sdf.rs
reify,4495,critical,2026-06-16T19:27:23.201967+00:00,2026-06-16T20:17:39.663599+00:00,0.8379,era_death,3,1,0,2.514,0.838,0.243,0,crates/reify-compiler/tests;crates/reify-eval/tests;examples
reify,3981,high,2026-06-16T20:19:29.770645+00:00,2026-06-16T20:32:13.989540+00:00,0.2123,used,5,1,0,1.061,0.849,0.747,0,crates/reify-compiler/stdlib/result_fallback.ri;crates/reify-eval/src/eval_expr.rs;crates/reify-eval/tests;crates/reify-expr/src/intrinsics.rs;crates/reify-expr/src/lib.rs
reify,4495,critical,2026-06-16T20:32:44.502068+00:00,2026-06-16T21:17:04.367136+00:00,0.7389,used,5,1,0,3.694,1.699,2.241,0,crates/reify-cli/tests/cli_type_hygiene_strict.rs;crates/reify-cli/tests/fixtures;crates/reify-compiler/tests/type_hygiene_integration_gate.rs;crates/reify-eval/tests/type_hygiene_integration_gate.rs;examples/type_hygiene/type_hygiene_surface.ri
reify,4185,high,2026-06-16T20:32:14.159810+00:00,2026-06-16T21:17:04.449998+00:00,0.7473,used,17,1,0,12.704,8.547,1.850,0,crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/types.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/primitive_attribute_seed.rs;crates/reify-eval/tests/boundary4_geometry.rs;crates/reify-eval/tests/chamfer_e2e.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/cpp/occt_wrapper.cpp;crates/reify-kernel-occt/cpp/occt_wrapper.h;crates/reify-kernel-occt/src/ffi.rs;crates/reify-kernel-occt/src/handle.rs;crates/reify-kernel-occt/src/lib.rs;crates/reify-kernel-occt/tests/per_edge_chamfer.rs;crates/reify-test-support/src/mocks.rs
reify,4377,high,2026-06-16T21:17:04.529679+00:00,2026-06-16T23:31:32.391427+00:00,2.2411,evicted,2,1,0,4.482,0.000,1.697,1,crates/reify-eval/tests;examples/dimensionless_unification.ri
reify,4498,critical,2026-06-16T23:31:32.390520+00:00,2026-06-17T01:13:21.108860+00:00,1.6969,used,3,1,0,5.091,4.944,0.224,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/dynamics_ops.rs;crates/reify-eval/tests
reify,4425,high,2026-06-17T01:13:21.205056+00:00,2026-06-17T01:26:46.826259+00:00,0.2238,used,3,1,0,0.671,0.448,1.924,0,crates/reify-eval/src;crates/reify-shell-extract/src;crates/reify-shell-extract/src/medial.rs
reify,2992,medium,2026-06-17T01:27:02.027087+00:00,2026-06-17T01:27:17.090115+00:00,0.0042,evicted,4,2,0,0.017,0.004,1.915,1,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src;crates/reify-eval/tests;crates/reify-kernel-gmsh/src
reify,4498,critical,2026-06-17T01:27:17.089410+00:00,2026-06-17T03:22:11.659963+00:00,1.9152,used,9,1,0,17.236,7.266,0.839,0,crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/units.rs;crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/dynamics_ops.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/modal_ops.rs;crates/reify-eval/tests/dynamics_body_mass_props.rs;crates/reify-eval/tests/type_hygiene_integration_gate.rs;crates/reify-stdlib/src/dynamics
reify,4377,high,2026-06-17T05:44:20.340854+00:00,2026-06-17T06:49:13.602521+00:00,1.0815,used,2,526,0,2.163,0.000,0.244,0,crates/reify-eval/tests;examples/dimensionless_unification.ri
reify,4427,high,2026-06-17T06:49:13.681052+00:00,2026-06-17T07:03:50.725451+00:00,0.2436,used,3,1,0,0.731,0.003,2.482,0,crates/reify-eval/tests/process_dfm_thickness_example.rs;docs/reify-stdlib-reference.md;examples/process/std_process_dfm_thickness.ri
reify,4498,critical,2026-06-17T07:19:45.623355+00:00,2026-06-17T08:01:05.818476+00:00,0.6889,used,9,1,0,6.200,5.324,1.338,0,crates/reify-compiler/src/expr.rs;crates/reify-compiler/src/units.rs;crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/dynamics_ops.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/modal_ops.rs;crates/reify-eval/tests/dynamics_body_mass_props.rs;crates/reify-eval/tests/type_hygiene_integration_gate.rs;crates/reify-stdlib/src/dynamics
reify,4499,critical,2026-06-17T09:21:13.387378+00:00,2026-06-17T09:32:47.671246+00:00,0.1929,used,3,1,0,0.579,0.193,0.144,0,crates/reify-compiler/tests;crates/reify-eval/tests;examples
reify,4638,high,2026-06-17T13:46:04.053773+00:00,2026-06-17T16:59:34.045537+00:00,3.2250,era_death,6,1,0,19.350,16.125,0.641,0,crates/reify-cli/Cargo.toml;crates/reify-cli/src/main.rs;crates/reify-cli/tests/cli_dfm_thickness.rs;crates/reify-cli/tests/fixtures;crates/reify-eval/src/engine_admin.rs;crates/reify-eval/tests/ensure_openvdb_kernel.rs
reify,4640,high,2026-06-17T17:38:02.638954+00:00,2026-06-17T18:59:49.592586+00:00,1.3630,used,2,1,0,2.726,1.364,2.515,0,crates/reify-compiler/src/entity.rs;crates/reify-compiler/tests/param_default_type_mismatch_tests.rs
reify,4638,high,2026-06-17T18:59:49.854083+00:00,2026-06-17T19:06:17.265151+00:00,0.1076,used,6,1,0,0.646,0.433,6.682,0,crates/reify-cli/Cargo.toml;crates/reify-cli/src/main.rs;crates/reify-cli/tests/cli_dfm_thickness.rs;crates/reify-cli/tests/fixtures;crates/reify-eval/src/engine_admin.rs;crates/reify-eval/tests/ensure_openvdb_kernel.rs
reify,4647,high,2026-06-17T19:06:17.582785+00:00,2026-06-17T23:27:50.704685+00:00,4.3592,used,2,1,0,8.718,4.359,6.892,0,crates/reify-compiler/src/conformance;crates/reify-compiler/tests/trait_conformance_type_error_tests.rs
reify,4652,high,2026-06-17T23:27:50.826611+00:00,2026-06-18T04:38:27.707179+00:00,5.1769,used,22,1,0,113.892,90.641,4.865,0,crates/reify-eval/src/dynamics_ops.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_compute.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/lib.rs;crates/reify-eval/src/significance_filter.rs;crates/reify-eval/src/tolerance_combine.rs;crates/reify-eval/tests/ad_hoc_selector_smoke_tests.rs;crates/reify-eval/tests/common;crates/reify-eval/tests/cross_sub_geometry_e2e.rs;crates/reify-eval/tests/fields_restrict_e2e.rs;crates/reify-eval/tests/geometry_handle_freshness.rs;crates/reify-eval/tests/geometry_handle_persistent_cache_round_trip.rs;crates/reify-eval/tests/geometry_handle_value_cell_e2e.rs;crates/reify-eval/tests/selector_boundary_gate.rs;crates/reify-eval/tests/spec_shape_physical_golden.rs;crates/reify-eval/tests/symbolic_geometry_eval.rs;crates/reify-eval/tests/topology_selector_runtime.rs;crates/reify-ir/src/value.rs;crates/reify-stdlib/src/dfm.rs;crates/reify-stdlib/src/tolerancing.rs
reify,4640,high,2026-06-18T04:38:27.802285+00:00,2026-06-18T05:53:02.862563+00:00,1.2431,used,2,1,0,2.486,2.486,2.398,0,crates/reify-compiler/src/entity.rs;crates/reify-compiler/tests/param_default_type_mismatch_tests.rs
reify,2992,medium,2026-06-18T05:53:05.447767+00:00,2026-06-18T06:01:46.023999+00:00,0.1446,evicted,4,2,0,0.578,0.145,0.672,1,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src;crates/reify-eval/tests;crates/reify-kernel-gmsh/src
reify,4651,high,2026-06-18T06:01:46.023047+00:00,2026-06-18T06:40:02.885147+00:00,0.6380,era_death,5,1,0,3.190,1.276,0.034,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/eval_unresolved_consumers.rs;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,4646,high,2026-06-18T06:42:06.536639+00:00,2026-06-18T08:16:56.615273+00:00,1.5806,used,4,1,0,6.322,4.742,2.090,0,crates/reify-compiler/src/functions.rs;crates/reify-compiler/src/trait_requirements.rs;crates/reify-compiler/src/traits.rs;crates/reify-compiler/tests
reify,4645,high,2026-06-18T08:16:56.715494+00:00,2026-06-18T08:36:08.150456+00:00,0.3198,era_death,4,1,0,1.279,0.640,0.014,0,crates/reify-compiler/src;crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/type_resolution.rs;crates/reify-compiler/tests
reify,4645,high,2026-06-18T08:36:56.979147+00:00,2026-06-18T09:29:25.065435+00:00,0.8745,era_death,4,1,0,3.498,1.749,0.016,0,crates/reify-compiler/src;crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/type_resolution.rs;crates/reify-compiler/tests
reify,4415,critical,2026-06-18T09:30:22.436043+00:00,2026-06-18T10:09:25.679194+00:00,0.6509,used,4,1,0,2.604,1.953,3.644,0,crates/reify-eval/src/compute_targets;crates/reify-eval/tests;crates/reify-solver-elastic/src/form_find_free.rs;examples
reify,4509,critical,2026-06-18T10:09:25.768129+00:00,2026-06-18T11:26:27.350988+00:00,1.2838,era_death,5,1,0,6.419,4.393,0.022,0,crates/reify-eval/src/realization_content.rs;crates/reify-eval/tests/realization_content_tests.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-gmsh/src/lib.rs;crates/reify-kernel-gmsh/src/register.rs
reify,4509,critical,2026-06-18T11:27:46.719373+00:00,2026-06-18T13:45:36.992587+00:00,2.2973,era_death,5,1,0,11.486,9.189,13.907,0,crates/reify-eval/src/realization_content.rs;crates/reify-eval/tests/realization_content_tests.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-gmsh/src/lib.rs;crates/reify-kernel-gmsh/src/register.rs
reify,4187,high,2026-06-18T13:48:05.415259+00:00,2026-06-18T14:33:32.184853+00:00,0.7574,evicted,5,1,0,3.787,1.515,17.055,1,crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/occt_wrapper.cpp
reify,4668,critical,2026-06-18T14:33:32.183481+00:00,2026-06-18T20:55:11.762179+00:00,6.3610,used,13,1,0,82.693,44.943,6.747,0,crates/reify-compiler/src/entity.rs;crates/reify-compiler/src/geometry.rs;crates/reify-compiler/src/scope.rs;crates/reify-compiler/tests/compile_api_tests.rs;crates/reify-compiler/tests/let_scope_tests.rs;crates/reify-eval/src/deps.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_fixpoint.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/apply_transform_e2e.rs;crates/reify-eval/tests/chamfer_e2e.rs;crates/reify-eval/tests/fillet_e2e.rs;crates/reify-eval/tests/unified_dag_geometry_executors.rs
reify,4652,high,2026-06-19T03:40:00.901419+00:00,2026-06-19T07:30:15.439482+00:00,3.8374,evicted,21,1,0,80.585,56.144,0.109,1,crates/reify-eval/src/dynamics_ops.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_compute.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/lib.rs;crates/reify-eval/src/significance_filter.rs;crates/reify-eval/src/tolerance_combine.rs;crates/reify-eval/tests/ad_hoc_selector_smoke_tests.rs;crates/reify-eval/tests/cross_sub_geometry_e2e.rs;crates/reify-eval/tests/fields_restrict_e2e.rs;crates/reify-eval/tests/geometry_handle_freshness.rs;crates/reify-eval/tests/geometry_handle_persistent_cache_round_trip.rs;crates/reify-eval/tests/geometry_handle_value_cell_e2e.rs;crates/reify-eval/tests/selector_boundary_gate.rs;crates/reify-eval/tests/spec_shape_physical_golden.rs;crates/reify-eval/tests/symbolic_geometry_eval.rs;crates/reify-eval/tests/topology_selector_runtime.rs;crates/reify-ir/src/value.rs;crates/reify-stdlib/src/dfm.rs;crates/reify-stdlib/src/tolerancing.rs
reify,4361,critical,2026-06-19T07:30:15.438430+00:00,2026-06-19T07:33:37.963538+00:00,0.0563,era_death,4,1,0,0.225,0.114,4.517,0,crates/reify-eval/src/concurrent.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs
reify,4187,high,2026-06-19T07:36:49.051244+00:00,2026-06-19T08:40:04.102547+00:00,1.0542,used,5,1,0,5.271,4.217,7.842,0,crates/reify-compiler/src/geometry_modify.rs;crates/reify-compiler/src/units.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-occt/src/occt_wrapper.cpp
reify,4652,high,2026-06-19T08:40:04.470266+00:00,2026-06-19T12:05:10.547086+00:00,3.4184,evicted,21,1,0,71.785,58.130,1.798,1,crates/reify-eval/src/dynamics_ops.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_compute.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/src/lib.rs;crates/reify-eval/src/significance_filter.rs;crates/reify-eval/src/tolerance_combine.rs;crates/reify-eval/tests/ad_hoc_selector_smoke_tests.rs;crates/reify-eval/tests/cross_sub_geometry_e2e.rs;crates/reify-eval/tests/fields_restrict_e2e.rs;crates/reify-eval/tests/geometry_handle_freshness.rs;crates/reify-eval/tests/geometry_handle_persistent_cache_round_trip.rs;crates/reify-eval/tests/geometry_handle_value_cell_e2e.rs;crates/reify-eval/tests/selector_boundary_gate.rs;crates/reify-eval/tests/spec_shape_physical_golden.rs;crates/reify-eval/tests/symbolic_geometry_eval.rs;crates/reify-eval/tests/topology_selector_runtime.rs;crates/reify-ir/src/value.rs;crates/reify-stdlib/src/dfm.rs;crates/reify-stdlib/src/tolerancing.rs
reify,4361,critical,2026-06-19T12:05:10.545960+00:00,2026-06-19T13:53:04.700896+00:00,1.7984,used,4,1,0,7.194,5.395,9.916,0,crates/reify-eval/src/concurrent.rs;crates/reify-eval/src/engine_build.rs;crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_eval.rs
reify,4509,critical,2026-06-19T15:40:52.419371+00:00,2026-06-19T16:30:34.160194+00:00,0.8283,used,5,1,0,4.141,3.313,0.070,0,crates/reify-eval/src/realization_content.rs;crates/reify-eval/tests/realization_content_tests.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-gmsh/src/lib.rs;crates/reify-kernel-gmsh/src/register.rs
reify,4531,critical,2026-06-19T23:47:54.873110+00:00,2026-06-19T23:48:03.753215+00:00,0.0025,used,6,1,0,0.015,0.012,16.367,0,crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_fixpoint.rs;crates/reify-eval/tests/collection_sub_eval.rs;crates/reify-eval/tests/forall_runtime_re_elaboration.rs;crates/reify-eval/tests/incremental.rs;crates/reify-eval/tests/interactive_edit_loop.rs
reify,4509,critical,2026-06-19T16:35:15.679560+00:00,2026-06-20T03:54:41.773069+00:00,11.3239,used,8,1,0,90.591,67.944,3.842,0,crates/reify-eval/src/lib.rs;crates/reify-eval/src/realization_content.rs;crates/reify-eval/src/realization_read_gamma.rs;crates/reify-ir/src/geometry.rs;crates/reify-kernel-gmsh/src/kernel.rs;crates/reify-kernel-gmsh/src/kernel_real.rs;crates/reify-kernel-gmsh/tests/mesh_to_volume_tests.rs;crates/reify-test-support/src/mocks.rs
reify,4531,critical,2026-06-20T03:54:41.984260+00:00,2026-06-20T07:19:55.587289+00:00,3.4204,era_death,5,1,0,17.102,13.683,0.422,0,crates/reify-eval/src/engine_edit.rs;crates/reify-eval/src/engine_fixpoint.rs;crates/reify-eval/tests/common/differential.rs;crates/reify-eval/tests/edit_source.rs;crates/reify-eval/tests/unified_dag_edit_path.rs
reify,4651,high,2026-06-20T07:45:11.668783+00:00,2026-06-20T07:45:12.494392+00:00,0.0002,used,5,1,0,0.001,0.001,0.811,0,crates/reify-core/src/diagnostics.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/geometry_ops.rs;crates/reify-eval/tests/eval_unresolved_consumers.rs;docs/prds/v0_6/value-eval-geometry-addressing.md
reify,4674,high,2026-06-20T07:45:13.371911+00:00,2026-06-20T08:33:32.296640+00:00,0.8053,era_death,1,1,0,0.805,0.000,1.823,0,crates/reify-eval/src/geometry_ops.rs
reify,3428,medium,2026-06-20T08:33:51.571807+00:00,2026-06-20T10:39:45.046693+00:00,2.0982,evicted,11,2,0,23.080,20.510,3.117,1,crates/reify-cli/src/main.rs;crates/reify-cli/src/mcp_context.rs;crates/reify-eval/src/compute_persist.rs;crates/reify-eval/src/compute_targets/elastic_static.rs;crates/reify-eval/src/engine_admin.rs;crates/reify-eval/src/engine_compute.rs;crates/reify-eval/src/engine_eval.rs;crates/reify-eval/src/lib.rs;crates/reify-eval/src/persistent_cache.rs;crates/reify-eval/tests/persistent_cache_compute_round_trip.rs;examples/fea_cantilever_smoke.ri
